	path	sentence
871	SP02-OTR002-01-A-0060.wav	dus rabs bcu bdun pa'i nang thon pa'i dmag 'khrug thengs gsum dang  
872	SP02-OTR002-02-A-042.wav	phan tshun mdza' brtse dang spro snang chen po'i sgo nas rtsed mo rtse bzhin 'dug pas 
873	SP02-OTR002-01-B-0160.wav	yig 'bru dang ri mo lta bu'i dpog par dka' ba'i bzo lta thon nas 'dug 
874	SP02-OTR002-08-C-032.wav	mi la ras pas shin tu gus zhabs dang bcas 
875	SP02-OTR002-08-B-153.wav	chang bum pa gang yod pa cha tshang yang zad par btung ste 
876	SP02-OTR002-01-B-0649.wav	in sit g+haram dra tshigs steng gi sku par gyi 'grel bshad la 
877	SP02-OTR002-01-B-1441.wav	gnas ri gangs rin po che nas phyir log byed mkhan gyi dra grogs nas phyir bton byas par 
878	SP02-OTR002-04-A-113.wav	bi kra ma la shi la'i gdan sa nas bod la lam du chas pa red 
879	SP02-OTR002-01-A-0187.wav	mi rabs nas mi rabs bod mi gnas sdod byed yul  
880	SP02-OTR002-02-B-122.wav	nga'i gces phrug 
881	SP02-OTR002-01-B-0244.wav	ngas da lta bar 'dra par steng gi rgyal khams 'grim nas phebs mkhan dge 'dun pa khong khams pa yin par ngos 'dzin byas pa yin pas 
882	SP02-OTR002-06-A-031.wav	pha ma gnyis kyis bu'i ming la khro bo dpal ldan zhes pa'i mtshan 'dogs byas 
883	SP02-OTR002-01-B-0438.wav	mes zer na spo spo yi don red 
884	SP02-OTR002-01-B-0042.wav	gus mos kyang go don 'di zhu yi med 
885	SP02-OTR002-03-A-139.wav	gzhung lugs mang po'i tshig dang don gnyis ka la slob gnyer dang nyams len yag po byed thub yod 
886	SP02-OTR002-01-A-0751.wav	yang dper na dbal rtse yul tshor gnas pa'i lo ngo stong gi gna' bo rin chen gling dgon par mtshon na 
887	SP02-OTR002-08-C-006.wav	chos dang bla ma la gus zhabs ldan pa zhig yin pa gzigs kyi yod par ma zad 
888	SP02-OTR002-02-B-067.wav	bod mis bod kyi skad yig gi thog nas nang chos la slob sbyong byed pa'i cha rkyen da dung bskrun thub med 
889	SP02-OTR002-03-B-223.wav	dar ma mdo sde yum gyi zhal ta mtha' ma de dang yang 'gal nas 
890	SP02-OTR002-01-B-0252.wav	gle mi gang du yod ces dris pa dang  
891	SP02-OTR002-01-A-0661.wav	yang mthong thub pa'i dge 'dun pa'i rdo rje gar 'cham la gyon pa'i 'bag 'di  
892	SP02-OTR002-01-A-1876.wav	dang thog kho pa'i gzhung la rgyab skyor med par yang 'jam po'i thog nas bslu khrid byas te  
893	SP02-OTR002-01-A-1135.wav	bstan pa phyi dar skabs bod khul du gsang sngags dar khyab phyin pa 'di  
894	SP02-OTR002-01-A-1058.wav	shon gyi zhabs bror sna kha bcu gsum dang  
895	SP02-OTR002-01-A-1051.wav	dkon mchog gsum la mchod pa 'bul ba dang  
896	SP02-OTR002-01-A-0572.wav	bod brgyud nang pa sangs rgyas pa'i chos lugs kyi cha tshang ba'i mi rigs kyi lo rgyus 'di  
897	SP02-OTR002-06-B-068.wav	slob sbyong byas pas sems rgyud la phan thogs gang yang byung med tshod red 
898	SP02-OTR002-01-B-0096.wav	zhib tshags ngang sems nang nges par bya rgyu'i 'dun pa byung na yang  
899	SP02-OTR002-03-A-068.wav	grong pa khyim mtshes rnams kyis kyang 
900	SP02-OTR002-01-B-0094.wav	ngag bsdams nas gsol ba smon lam 'debs te  
901	SP02-OTR002-01-B-1376.wav	bamiyangyi ston pa'i sku brnyan 'bar rdzas kyis rtsa med btang pa de 'dzam gling yongs kyis gsal po mthong yod 
902	SP02-OTR002-01-B-0491.wav	de las mang ba'i shes rtogs kyi 'dun pa bcangs pa yin rung  
903	SP02-OTR002-01-B-0590.wav	1985lor 'bri gung che tshang rin po ches  
904	SP02-OTR002-01-A-0011.wav	'di ni spyi lo gcig stong dgu brgya lnga bcu nga dgu lo'i lha sa'i rang dbang sger langs dang  
905	SP02-OTR002-01-A-0583.wav	chab srid thog mu mthud rgyun gnas thub pa'i mi rigs kyi rgyal khab cig la rtsis kyi med pas 
906	SP02-OTR002-01-A-1364.wav	de bzhin rig gnas gsar brje'i nang  
907	SP02-OTR002-01-A-0975.wav	pho brang nang gi gus srol mdzad sgo'i thog gi zhabs bro yin pa gsal po mngon thub 
908	SP02-OTR002-02-A-121.wav	byis pa la bka' bkyon dang nyes rdung byas kyang ri bong phyir gso ni mi thub ”zer 
909	SP02-OTR002-01-A-1128.wav	som nyi gtan nas med par hi ma la ya'i ri brgyud kyi dka' ngal dang  
910	SP02-OTR002-01-B-0751.wav	yang de'i rjes kyi lha ldan smon lam chen mo 'di bzhin med pa bzos te spyi lo 1986lor bskyar gso'i tshod lta byas yod rung  
911	SP02-OTR002-01-A-1035.wav	shon zhes pa 'di gang yin 
912	SP02-OTR002-05-A-35.wav	dmigs bsal dogs 'dri zhu rgyu gang yang med 
913	SP02-OTR002-03-A-058.wav	che chung bar ma kun la 'thab ste 
914	SP02-OTR002-03-B-059.wav	khyed tshos 'phrog rgyu yin nam ”zhes gsungs pa na 
915	SP02-OTR002-01-B-0966.wav	gus mo yang lo rjes ma der  
916	SP02-OTR002-01-A-0143.wav	rtsom pa po ni ming la yang kung su'u zer ba'i rgya nag dmar shog gzhung gi phyi 'brel dpon zhig red 'dug la 
917	SP02-OTR002-07-A-146.wav	'jigs zhum dang bag 'khums gtan nas med par 
918	SP02-OTR002-01-B-1017.wav	'ur rgyug byed bzhin pa'i bstan 'dzin gom pa rtsa ba nas spo mi thub pa'i skabs der khong gi 'khris la gcung po med pa khong gis shes yod la 
919	SP02-OTR002-01-B-0667.wav	de bzhin gnas ri'i lho ngos kyi gle mi'i bod mi dang btsan byol gyi chos phyogs kyi dbu khrid 
920	SP02-OTR002-01-A-0196.wav	lha sar dge 'dun pa zhig gis gus mor brnyan par 'khor thag cig gyar gnang pa 'di dran byung ba ste 
921	SP02-OTR002-02-A-158.wav	de dus chos rgyal khri srong lde btsan gyis blon po bdun khrid de 
922	SP02-OTR002-01-A-0335.wav	khong nas brjod par 
923	SP02-OTR002-01-B-1032.wav	bcings 'grol zer ba 'di mngon sum du 'gyur pa'i skabs der  
924	SP02-OTR002-01-A-1939.wav	rgya nag gi rnam pa'i zhib 'jug bgro gleng tshogs 'dur mnyam zhugs byas pa 
925	SP02-OTR002-01-A-0850.wav	gle mi'i mi yi ming thob ngos 'dzin 
926	SP02-OTR002-08-C-087.wav	de nas yang nyin zhig mar pa phebs te 
927	SP02-OTR002-01-B-0739.wav	dmar shog tshogs pas dka' ngal khyad bsad kyis gron chung dgos pa mdzub ston byas yod ces che tshang rin po ches yar bzhengs nas lan 'debs gnang yod 
928	SP02-OTR002-03-A-105.wav	slob sbyong la gtong rgyu khas len byas yod pa ma yin nam 
929	SP02-OTR002-01-B-0642.wav	sku na gzhon zhing mtshar nyams ldan pa'i che tshang rin po ches thugs spro snang ngang gsungs par 
930	SP02-OTR002-01-B-1007.wav	don dngos thog 'di ni goms ma goms kyi gnad don ma red 
931	SP02-OTR002-01-A-1222.wav	gzab mchor mdzes po spras nas bzo bcos byas pa'i rjes kyi shon  
932	SP02-OTR002-03-B-191.wav	rnga mo chu shul gyi ston mo'i sar slebs pa na 
933	SP02-OTR002-08-A-189.wav	bu 'u cag ma smad kyi las bskos la ltos 
934	SP02-OTR002-01-B-0810.wav	gle mi nas 'phros pa'i sgrung gtam ste 
935	SP02-OTR002-03-A-009.wav	bod kyi chos dang rig gnas la phan pa'i mdzad rjes rlabs chen bzhag 
936	SP02-OTR002-01-A-1871.wav	ka ta man rdur re smon zer lkog rngan sprad pa'i thabs shes gcig pu 'di red 
937	SP02-OTR002-03-A-059.wav	mtshams rer rang nyid kyis pha rol pa'i lag nas nyes rdung tshad med nyo ba dang 
938	SP02-OTR002-02-C-064.wav	bod khams su chos kyi sgron me 'degs pa la yang ram 'degs gnang ba yin 
939	SP02-OTR002-01-A-0221.wav	bkag rgya las grol ba'i skabs  
940	SP02-OTR002-01-B-0204.wav	yang dgon pa'i nang chos phyogs kyi byed sgo'i skabs  
941	SP02-OTR002-01-A-1875.wav	pe cing la thabs shes gsar pa rnyed pa'i thog nas  
942	SP02-OTR002-01-B-0969.wav	pha bu gnyis bal yul dang rgya gar la gnas mjal du phebs pa'i 'dra par la 'grel brjod byas pa'i dum bu ste 
943	SP02-OTR002-09-A-06.wav	shes yon dang spyod lam gnyis thad nas 
944	SP02-OTR002-02-A-185.wav	ga nas bltas kyang byis pa gzhan su dang yang ma 'dra ba zhig 'dug ces gsungs 
945	SP02-OTR002-01-B-0044.wav	skabs de dus ngas  canonpar chas shig 'khyer yod pa dang thon thengs rnam grangs ga tshod yin min dran gyi mi 'dug 
946	SP02-OTR002-02-C-162.wav	der brten bdud blon rnams 
947	SP02-OTR002-01-A-1026.wav	de'i nang gi go don gting zab la  
948	SP02-OTR002-01-A-1024.wav	zhib tshags ngang klog pa dang dran gso byed dus go rgyu zab mo yod 'dug 
949	SP02-OTR002-01-A-0287.wav	'on kyang gus mos lo rgyus kyi dum bu 'di'i 'grel brjod byed stangs stabs bde drags 'dug 
950	SP02-OTR002-01-A-0647.wav	der brten gar pa'i tshogs pa zhig kyang gsar btsugs gnang yod la 
951	SP02-OTR002-01-B-1417.wav	bzod par dka' ba'i sems sdug nang lhung pa'i bud med cig gis bla ma'i bka' bzhin  
952	SP02-OTR002-01-B-1201.wav	ring bsrel rdog gcig byung ba de'ang lha yul du spyan drangs pa'i ngo mtshar can gyi 'grel brjod byas par bzo bcos thub yod 
953	SP02-OTR002-01-A-1956.wav	don dngos thog 'di ni pha rol po'i snying stobs dang sems shugs  
954	SP02-OTR002-01-B-0435.wav	rang nyid kyis brel 'tshub ngang dri ba mang po de 'dra bton pa der ha re ho re tsha drags pa lta bu tshor byung  
955	SP02-OTR002-06-A-115.wav	khyod kyis rnga dkar dang gla rtsis ci khug 
956	SP02-OTR002-08-A-133.wav	thos pa dga' chang gis bzi nas glu len bzhin yong gi yod pa dngos su mthongba red 
957	SP02-OTR002-01-B-0308.wav	dmag sgar 'dra ba dang yang las gra'i thog gi stabs bde'i khang pa ste 
958	SP02-OTR002-01-A-0403.wav	de bzhin gnas ri'i lho ngos kyi gle mi'i bod mi dang btsan byol gyi chos phyogs kyi dbu khrid 
959	SP02-OTR002-01-B-0418.wav	'on kyang lkog gyur gyi rang bzhin dang ngo mtshar gyi rang bzhin zhig ldan yod par gus mos de bas ngos 'dzin zhu bzhin yod pa dang  
960	SP02-OTR002-01-A-1897.wav	dka' las rgyab nas sa mtshams thengs gcig brgal thub pa'i dus tshod chu tshod kha shas las med pa 'di  
961	SP02-OTR002-01-A-1685.wav	der brten khong rnam pa ni don ngo ma'i btsan byol bod mi red 
962	SP02-OTR002-02-B-076.wav	bdag la rgyal pos bka' stsol cig ”ces zhus pa red 
963	SP02-OTR002-08-A-084.wav	de 'dra zhig la a khu gral mgo nas langs pa dang 
964	SP02-OTR002-08-C-073.wav	bla ma rin po ches bdag la chos khrid gnang na 
965	SP02-OTR002-01-A-1389.wav	tag tag sgo rwa'i nang sbyong brdar byed bzhin yod pa khong gis mthong yod 
966	SP02-OTR002-08-A-069.wav	su gang gis kyang a khu dang a ne'i go sar kho ma bu tshor rgyab skyor gyi skad cha tshig gcig kyang bshad thub kyi med 
967	SP02-OTR002-01-A-1888.wav	de snga rgya nag dang bal yul sa mtshams brgal pa'i nyams myong thengs gcig byung myong yod pa 'di sems nang dran byung  
968	SP02-OTR002-08-B-057.wav	bar gyi nor la ltos 
969	SP02-OTR002-08-C-145.wav	bzod thabs dka' ba'i rtsub spyod sna tshogs gnang ba ma gtogs 
970	SP02-OTR002-09-A-15.wav	a rig rin po ches kyang thugs mos gnang gi yod stabs dbus su 'gro rgyur blo thag bcad pa red 
971	SP02-OTR002-01-A-0958.wav	dngos gnas byas na mjug gi tshig 'dir bzo bcos dgos pa ste 
972	SP02-OTR002-01-B-0132.wav	gus mo ni brjod par dka' ba'i khong gi nyams 'dis yid dbang 'phrog byung  
973	SP02-OTR002-02-C-028.wav	dgongs tshul gsungs rogs”zer nas tshogs 'du 'go 'dzugs byas 
974	SP02-OTR002-01-B-0582.wav	yang na bcings 'grol dmag gi dmag sgar chags pa'i god chag gi gnas tshul 'di glo bur du gsan pa'i skabs thugs la 'jigs skrag gang 'dra byung gnang yod dam 
975	SP02-OTR002-03-A-041.wav	khong yab yum gnyis kyis 
976	SP02-OTR002-01-A-0167.wav	rgya nag dang bal yul gyi sa mtshams gle mi'i khul 'dir  
977	SP02-OTR002-09-A-76.wav	mdo smad nas phebs pa'i ban chung 'di 'dra zhig la 
978	SP02-OTR002-01-A-0001.wav	gangs rin po che nas rgyal khams 'grim te phebs mkhan dge 'dun pa zhig 'phrad pa dang  
979	SP02-OTR002-01-B-0977.wav	khong dang 'jam dbyangs dpal ldan gyi rnam 'gyur ni khengs skyung gus zhabs ldan pa'i ngang gzhogs gnyis su sgug tsam byas nas 'dug pa dang  
980	SP02-OTR002-01-B-0583.wav	dgon pa de dag ni 
981	SP02-OTR002-01-A-1920.wav	lkog za rul sungs la goms gshis chags pa'i dpon rigs de bas mang ba yod 
982	SP02-OTR002-09-A-74.wav	zer nas rtsod pa'i mtshams bzhag ste gral du bsdad pa red 
983	SP02-OTR002-08-C-138.wav	mi shi rta 'gyel gyi sdig pa'i las shin tu tshabs chen po bsags myong mkhan zhig yin par brten 
984	SP02-OTR002-01-A-0791.wav	lo rabs lnga bcu'i rjes su  
985	SP02-OTR002-01-B-1181.wav	spyi lo 2008lor 'bri gung skyabs mgon che tshang rin po che  
986	SP02-OTR002-09-A-58.wav	lha ldan gyi dam bca' chen mo'i skabs der 
987	SP02-OTR002-01-A-1018.wav	gyung drung bon gyi gus gsol zhu stangs kyi gras shig ste phyi skor zhu srol 'di red la 
988	SP02-OTR002-01-A-0939.wav	khang pa'i steng la yang rgya yig thon te de nas rtsa ba nas mtshams po med pa'i rnam pa drag po zhig glo bur du thon song  
989	SP02-OTR002-01-A-0425.wav	lha mo tshe ring ni mdo smad a mdo tsong kha'i khul gyi bod mi zhig red 
990	SP02-OTR002-02-B-086.wav	yab pa gor he 'dod de ma thag rgyal po'i pho brang du bcar ba red 
991	SP02-OTR002-06-B-028.wav	dmag la 'gro ba dang'u lag tu rgyug pa sogs 
992	SP02-OTR002-04-A-028.wav	gung thang lo tsa ba 'byor ba'i brda byas pa na 
993	SP02-OTR002-08-C-178.wav	zhes gsungs te 
994	SP02-OTR002-01-A-0362.wav	yang mi dmangs bcings 'grol dmag gis  
995	SP02-OTR002-02-C-129.wav	ba ro tsa na ma bsad na bod phung ste 
996	SP02-OTR002-01-A-0343.wav	yang spyi nor 7gong sa skyabs mgon chen po mchog gi gsung 'phrin 'khor thag 'di  
997	SP02-OTR002-06-A-120.wav	zhes dga' spro chen pos bshad pa na 
998	SP02-OTR002-03-B-051.wav	sha ba chu nang nas langs te 
999	SP02-OTR002-01-A-1683.wav	gal te chag sgo chen po 'di 'dra zhig 'phrad gnang med na 
1000	SP02-OTR002-01-A-1010.wav	ma klu gser 'jam bro la mnyes zhus pas 
1001	SP02-OTR002-06-B-056.wav	khro bo dpal ldan la yongs grags su “grub chen smyon pa ”zhes pa'i mtshan thogs pa red 
1002	SP02-OTR002-05-A-45.wav	lha khang gi steng 'og bar gsum na yod pa'i yi dam gyi lha re re la 
1003	SP02-OTR002-06-B-116.wav	zer nas rgyab skyor gyi rnam 'gyur shugs cher bstan pa red 
1004	SP02-OTR002-06-A-111.wav	mi bdun gyi srog skyob thub pa byung song 
1005	SP02-OTR002-01-B-0009.wav	btsan byol gyi chos phyogs kyi dbu khrid 
1006	SP02-OTR002-02-C-186.wav	slob dpon mchog gis gsungs pa'i chos rnams ma nor ba yin pa dang 
1007	SP02-OTR002-01-B-0050.wav	yang khong ni pha yul gzhis ka rtse'i grong gseb nas yin pa'i na gzhon bu mo zhig red 'dug pas 
1008	SP02-OTR002-01-A-1635.wav	de yang tag tag  cornell gtsug lag slob chen gyi 'gro ba mi'i rig pa'i slob gling gi mkhas pa  
1009	SP02-OTR002-01-A-1323.wav	lo ngo stong gi dus yun ring mtshams re rgyun chad pa dang mtshams re rgyun mthud pa'i thog nas rgyun 'dzin byas shing  
1010	SP02-OTR002-01-B-0894.wav	dad ldan pa kha shas kyis srog la ma 'dzem par gtor bshig gtong rgyu lus pa'i rtsa che'i chos chas 'phrog ste  
1011	SP02-OTR002-01-A-1627.wav	gying nger gnas pa'i gsar pa gsar rkyang gi sa mtshams rdo ring gis  
1012	SP02-OTR002-01-A-1341.wav	de min gnas tshul nang gleng pa'i  
1013	SP02-OTR002-01-B-0408.wav	de'i khrod nas bsam tshul bton mkhan ni mi gcig tsam ma red 
1014	SP02-OTR002-01-B-0125.wav	gus mor ji ltar 'phrad pa red dam 
1015	SP02-OTR002-08-A-103.wav	zhes zer nas 'o dod chen pos ngu 'bod byas 
1016	SP02-OTR002-01-B-1429.wav	yang bka' chad sna tshogs kyi bshad srol las byung ba khag gcig byas na khungs lung spu tsam med pa'i bshad srol zhig yin srid kyi ma red 
1017	SP02-OTR002-01-A-0384.wav	thon rdi khel thang chen gyi lho ngos su  
1018	SP02-OTR002-06-A-009.wav	skabs de'i mang tshogs rnams gtsang po khag la ma thar ba'i dka' ngal chen po yod par brten 
1019	SP02-OTR002-02-B-161.wav	nged pha ma gnyis kyis khyod la lam du bar chad mi yong ba'i smon lam gang nus byed”ces zer nas 
1020	SP02-OTR002-01-A-0935.wav	khong tshos bod bzo'i ri mo 'bri bzhin bod kyi dmangs gzhas btang nas 'dug 
1021	SP02-OTR002-01-A-0696.wav	khong ni spyi lo gcig stong dgu brgya brgyad cu gya gciglor sa mtshams khul gyi spu hreng rdzong du 'khrungs shing  
1022	SP02-OTR002-07-A-023.wav	mthar dgung lo brgya dang nyer lnga pa ste 
1023	SP02-OTR002-08-A-018.wav	rang gis rang nyid la bcos bsgyur byed thub na 
1024	SP02-OTR002-08-A-108.wav	thos pa dga' mthu slob tu btangba 
1025	SP02-OTR002-09-A-78.wav	zhes phan tshun du glengste 
1026	SP02-OTR002-01-A-1153.wav	da ma ru'i sgra dal po'i ngang gcig pu thon te brjid nyams ldan pa'i ram dkrol byas pa'i khrod  
1027	SP02-OTR002-02-A-033.wav	ba ro tsa na yab bsang gtong bar phyin pa'i shul du 
1028	SP02-OTR002-01-A-0934.wav	'di ni gle mi'i bod mi kha shas shig gis spu hreng rdzong gi khang pa gsar pa zhig la ri mo 'bri bzhin yod pa dang  
1029	SP02-OTR002-01-B-1094.wav	da dung mu mthud khong gi gcen po tsho dang mnyam du yod 'dug 
1030	SP02-OTR002-01-A-0168.wav	tshod dpag byas na rgya khyon khe lo rmi dar gru bzhi ma gcig stong nyis brgya tsam yod pa dang  
1031	SP02-OTR002-01-B-1006.wav	de nas rim pas goms pa lta bu chags yod 'dug 
1032	SP02-OTR002-08-A-082.wav	skad cha shod mkhan gcig kyang med pas 
1033	SP02-OTR002-01-B-1134.wav	gle mi'i lung shur du yod pa'i lo ngo stong gi rin chen gling dgon pa'i kha snon gnas tshul 
1034	SP02-OTR002-02-C-191.wav	bod mtha' 'khob yul gyi mun pa sel ba'i sgron me lta bu rje slob dpon ba ro tsa na khyed blon chen tshos nag med nyes 'dzugs byas te 
1035	SP02-OTR002-01-A-0625.wav	bsam blo'i 'tsho ba'i dad pa yid ches dang lugs srol 
1036	SP02-OTR002-08-A-113.wav	nyin zhig myang tsha dkar rgyan gyis rang gi bu phrug gnyis la 
1037	SP02-OTR002-01-A-0558.wav	rgyab skyob byas skor ngo sprod byas 'dug 
1038	SP02-OTR002-01-A-0151.wav	gzhan gyi ming bed spyod btang pa zer skabs de dus kyi grags che ba'i mi sna zhig yod pa de yang  
1039	SP02-OTR002-08-C-078.wav	rdo mkhar zlum po de phyed tsam longs pa na 
1040	SP02-OTR002-01-B-0249.wav	khyed tsho sa cha gang du red dam zhes dris pa dang  
1041	SP02-OTR002-01-A-0243.wav	dwangs shing sngo ba'i gnam dang  
1042	SP02-OTR002-01-B-1289.wav	rdzas me yag po ma 'bar pa dang  
1043	SP02-OTR002-01-A-1636.wav	austin lord nas 'bri rtsom gnang pa'i rtsom yig ste 
1044	SP02-OTR002-01-A-1263.wav	sgyu rtsal sogs kyi shes bya tshud yod cing  
1045	SP02-OTR002-01-B-0975.wav	khang pa'i gzhi khyon de tsam chen po med la 
1046	SP02-OTR002-01-A-2007.wav	'brug dang de bzhin  
1047	SP02-OTR002-01-A-1514.wav	'on kyang don dngos thog 'di 'dra red dam 
1048	SP02-OTR002-01-A-0453.wav	skabs de dus kyi bod kyi dmar shog tshogs pa dang chab srid 
1049	SP02-OTR002-01-A-0801.wav	dper na 
1050	SP02-OTR002-01-A-0857.wav	de snga'i bod pa'i rnam pa rang du gnas yod ces gsungs byung  
1051	SP02-OTR002-01-B-0956.wav	gus mor yang de snga'i gnas tshul zhig dran byung ba de ni 'bri gung bka' rgyud kyi rin po che zhig dang 'brel ba chags kyi yod la 
1052	SP02-OTR002-06-A-178.wav	rgan rabs pa des 
1053	SP02-OTR002-08-B-140.wav	khyod gang nas yin 
1054	SP02-OTR002-06-B-115.wav	shed shugs lus rtsol gyi thog nas rogs pa gang thub zhu nges yin 
1055	SP02-OTR002-01-A-0683.wav	lha dang rnam shes 'di tsho yul 'di rang gi yin pas 
1056	SP02-OTR002-01-A-0219.wav	glog brnyan 'di'i nang gtso bo brjod pa ni 
1057	SP02-OTR002-08-A-002.wav	rje btsun mi la ras pa ni 
1058	SP02-OTR002-01-B-0951.wav	gangs rin po che nas rgyal khams 'grim te phebs mkhan dge 'dun pa zhig 'phrad pa dang  
1059	SP02-OTR002-01-B-0105.wav	mtha' mtshams su skyod chog pa'i lag 'khyer zer ba thob rgyu ni  
1060	SP02-OTR002-02-C-071.wav	le'u bdun pa 
1061	SP02-OTR002-03-A-085.wav	lo yun de'i ring khong gi bsam spyod gnyis ka sngon ma dang mi 'dra bar 
1062	SP02-OTR002-01-B-0908.wav	srol rgyun thog gi sa mtshams brgal pa'i tshong 'brel mu mthud byas pa dang dus mtshungs  
1063	SP02-OTR002-03-B-084.wav	mar pa bya ze yang der yod pas 
1064	SP02-OTR002-08-A-195.wav	zer nas bu'i sems la zug pa'i bslab bya mang po byas te btang ba red 
1065	SP02-OTR002-08-C-002.wav	thos pa dgas chos kyi don du dka' spyad mdzad pa 
1066	SP02-OTR002-01-B-0014.wav	de sngon yang gnas ri mjal myong mkhan mi tshang mas myong tshor 'dra min brjod myong yod 
1067	SP02-OTR002-01-A-0448.wav	tag tag bod kyi nye rabs lo rgyus kyi bsdus yig nang gi cha shas shig chags yod 
1068	SP02-OTR002-06-A-046.wav	der brten grong mi mang po zhig gis 
1069	SP02-OTR002-03-B-045.wav	mi dga' ba'i rnam 'gyur tsam yang ston gyi med pa red 
1070	SP02-OTR002-06-A-137.wav	dmag khral yang shin tu lci bas ci zhig byed 
1071	SP02-OTR002-01-A-1256.wav	rtsom gnang pa zhig red 
1072	SP02-OTR002-03-A-157.wav	bag zon yengs med srungs shig dang 
1073	SP02-OTR002-02-A-052.wav	shing thog lhag ma 'di dag ngas a ma la sprod dgos kyi yod zer nas 
1074	SP02-OTR002-02-A-117.wav	a mas gan jag thang ta'i skad cha la mi nyan par mu mthud bka' bkyon gnang 
1075	SP02-OTR002-09-A-63.wav	ser byes kyi dpe cha pa dga' rab cig red zer 
1076	SP02-OTR002-01-A-0447.wav	mi rabs gnyis kyi bod mi'i las dbang 'di  
1077	SP02-OTR002-08-A-135.wav	lag pa gyas su dbyug pa bzung 
1078	SP02-OTR002-07-A-071.wav	nang du 'byor ba'i skabs khyim gyi khang steng du gyugs pas 
1079	SP02-OTR002-03-B-224.wav	rta mi rgyug thu med byungba red 
1080	SP02-OTR002-02-B-027.wav	ngas khag theg byed thub”ces dgongs tshul lhug par gsungs pa na 
1081	SP02-OTR002-01-B-0049.wav	gro yis bzos pa'i kha zas sogs ca lag 'ga' shas blugs pa'i khug ma 'di khug ma 'khyer rogs byed mkhan la sprad pa yin 
1082	SP02-OTR002-01-A-0754.wav	de yang tshad ldan gyi gsung rab nang 'khod pa dang  
1083	SP02-OTR002-03-B-181.wav	rta ma rgyug 
1084	SP02-OTR002-01-A-0326.wav	gal srid khams pas phyir 'then byas nas bod la 'dzul ba yin tshe 
1085	SP02-OTR002-01-B-0772.wav	bskyed rdzogs zab mor nyams len gang byas pa 
1086	SP02-OTR002-05-A-52.wav	lo tsa bas jo bo la 
1087	SP02-OTR002-01-B-1149.wav	lo tsa ba rin chen bzang po'i sku tshe'i ring phyag btab pa'i gtsug lag khang 108nang gi mtha' ma 'di yin pas 
1088	SP02-OTR002-03-A-106.wav	rgya gar gyi pan chen na ro pa las bla ma bzang po zhig gang du yod 
1089	SP02-OTR002-01-A-0596.wav	sa gnas 'di bod dang mi 'dra bar rtsa gtor gyi rang bzhin ldan pa'i 'gyur ba 'gro thub med par 
1090	SP02-OTR002-03-B-015.wav	rgya gar la phyin pa'i khul byas 
1091	SP02-OTR002-03-A-011.wav	dol gyi mtshur ston dbang gi rdo rje 
1092	SP02-OTR002-06-A-065.wav	mtshams shig nas sems can dud 'gro de dag kyang 
1093	SP02-OTR002-03-A-152.wav	bod yul gyi mar pa lo tsa khyod 
1094	SP02-OTR002-01-A-2019.wav	gsan mkhan rnam pa tsho rtsom pa po tshe ring 'od zer lags kyis rgya yig thog bris gnang pa'i  
1095	SP02-OTR002-01-B-0358.wav	gros chings 'dis gle mi bal yul khongs su dbye yod 
1096	SP02-OTR002-06-A-092.wav	skabs shig la khro bo dpal ldan gyis 
1097	SP02-OTR002-06-B-058.wav	slob grogs mang che bas dam bca' dang rtsod pa byed pa'i skabs 
1098	SP02-OTR002-01-B-0957.wav	gnas ri gangs rin po che dang 'brel ba chags kyi yod 
1099	SP02-OTR002-01-A-1904.wav	ngas kho par mi dmangs shog sgor brgya tham pa sprad nas bal po'i dngul rjes rogs lab pa yin 
